id,cuisine,name,review_count,rate,recommended
S7ivv5O0beH3U9cV3cRD_Q,japanese,Jujube Tree,342,4.5,0
penftLPo6kx6qCtbsuyLog,italian,Petaluma,228,3.5,0
QsIAkIjzoAOtfgrABBe2ow,mexican,Short Stories,8,4.0,0
78TCGIG1eHMYdyvMpFdDbQ,italian,Follia NYC,130,4.0,0
WAt6K4BdvVA7X-YisqIXbw,american,The Wayfarer,339,3.5,0
RQRQOO_CGhj16AIz4KqlQA,chinese,Fu Zhou Wei Zhong Wei Jia Xiang Feng Wei,22,4.0,0
_7Maf5WG682E7R-EHSz18w,thailand,Bangklyn East Harlem,86,4.5,0
Bk7METp9hGgm409E6EoBhw,italian,Mani In Pasta,54,4.5,0
xSIODrm5qMxgM4_ImEV88A,british,Atlas Steakhouse,160,4.0,0
gZ-FY6fcY0Yujm56yvqbYg,chinese,Q Town Asian Cuisine,57,4.0,0
5TnBfeoBpxPPwIXMGBMasg,chinese,New Double Dragon,69,4.0,0
wTaomJ5xoi-c7R_xKFmcpA,italian,Positano Restaurant,286,4.0,0
lDw5XnnGIxs5hw-XSljcTg,mexican,Mexico Jophsua 19 Grocery & Restaurant,45,4.5,0
WgQkB7cbPNgj0pLin7gQtw,chinese,La Nueva Victoria,82,3.0,0
fcCF0Kh_RCbv6KSVlb-Seg,british,Sticky Rice,349,3.5,0
JB7jD7Kvg1GoaP9zYUZ4GA,american,Cookies & Booze Part IX,2,5.0,0
MUvg1D3idGQbNnaRi67oYw,american,by CHLOE. Flatiron,676,4.0,0
CtVc-dAD0kK62DHJUMgOlw,american,Dig Inn,270,4.0,0
e4Pdsm59ErXJvFUmXIu9AQ,american,Kind,2,3.0,0
mp7YQdBWIHqmJoZlr-K32g,american,Blackwells Pub And Restaurant,89,4.0,0
ttE1oTYNRzK51h8FyIX36g,mexican,Underdog,253,4.0,0
a-gG1ZBVBM1VJ-Y9JLUnhA,mexican,VSPOT Organic,360,4.0,0
I_qPHSRdzb1wL586pK6AFg,british,Biggie's,384,4.0,0
FCqKzOUM6DAxjU_xkXdhzg,american,Royale,453,4.0,0
3fQ9IExhN9KMqGHVm_9AEQ,chinese,Wing Cheong Restaurant,51,4.0,0
_hIxEP_Wd13cjNJ1tcf6KQ,chinese,Peking Express,30,3.5,0
8SI7b70Bqcw8n_kvBXMUag,italian,Frankies 570 Spuntino,318,3.5,0
d8ccb-rxYqbHL5P2xrYfVQ,mexican,ll Gnocchi,3,2.5,0
OYLap8kSwmpGiYSZPl_GnQ,mexican,Mi Otra Casa Restaurant,22,4.0,0
LtBk9m1C-05nFNwD1OxcBw,italian,Bellini Seaport,12,4.0,0
rHg81VzTGVREMCfMmgYMog,chinese,Delicious Wok,26,4.5,0
phfxciZ6-Hch_HbW_tvm_A,mexican,Villa Cemita,287,4.0,0
mAQ1zH-aDmG26LzKq7kbow,thailand,Asian Grill,168,3.5,0
pS7aJrWCGRuVqflukwiFDw,japanese,Wasabi Sushi & Bento Box,27,3.0,0
nCZItoG9cfqXBP5mn9Kv7A,chinese,Kosher In Midtown,1,5.0,0
LfRiA6RORToZUSJUHkZBVA,italian,Frankies 457 Spuntino,744,4.0,0
2wQsfQkorp9L03vPEFAZJw,american,Hudson Clearwater,502,4.0,0
NT2mKx3_kxO9tpjeP2Sv6Q,american,The Malt House,400,4.0,0
gSkAfUFw_iM2CX2FqC6TwA,japanese,Sushi Time,472,4.5,0
UpnHg_984LLZ28-kBB5MSQ,italian,Bella Luna,236,3.5,0
Aeiyyowii5GBL9Y-SjTxvg,chinese,Xin Lin Chinese Restaurant,16,4.0,0
NYU2iSBy2nwBmggb07FWXA,american,Bluestone Lane,240,4.5,0
neQhy2qWssEsbHPkWjmYSQ,american,Roth Bar,3,4.5,0
l3aVYfTWVINXaNGxlMz0bQ,thailand,Soho Thai,131,3.5,0
B5DVYcAYXqesHAMXurtKDQ,british,Butter & Scotch,446,4.0,0
Ve6GVzzJpR5QIIPdcn6ViQ,mexican,Mercato,787,4.0,0
j1eh2Vi1iers1rnqnTJPyg,american,The Third Man,98,4.0,0
i0CffTc5rmXjQOqq7g3I6Q,mexican,Gabriela's Restaurant & Tequila Bar,497,3.0,0
S2NwTMDe4Vcs6nAoTeMYlA,chinese,Golden Fried Dumpling,336,3.5,0
TmnKwcIM8zABSnCTetxzAw,american,The Dutch,1098,3.5,0
HEs6llkn3wIP1ATXeIZQew,thailand,Pippali,667,4.0,0
trEnFaHqRkJqtjRvzx7PsQ,american,Dafni Greek Taverna,901,4.0,0
BTWWgZrMo_pS_BK-TYO92g,chinese,Shanghai Restaurant,284,4.0,0
63nYipWuA42RZmESBMUNkQ,american,The Bluebell Cafe,577,4.0,0
uPXehVdHJ_aM1V17iNfSSg,italian,IL Valentino Osteria,82,3.5,0
EU7d7_D9cQuSWL1iFvFz0A,mexican,Mi Nidito,171,3.0,0
3OKf1QQnDhjkBKVg0eMllQ,japanese,Sushi Gallery,124,4.5,0
gjZpcE-X4zQOEqWQPelLgg,italian,Max Restaurant,407,3.5,0
1CTv-Hk7Pg9wvKUfksigfA,chinese,Red Square Café,3,3.5,0
qosp2vDDXks8eMGH7p4WSQ,mexican,La Fortaleza,807,4.0,0
374GoWma1qktfSyeQwhp1w,british,Tubby Hook Tavern,93,3.5,0
6LfskUyZzmcDSV6h5kOwGw,chinese,Peking Duck House,786,3.5,1
bgnM6uy66zupYzb4QdL3vA,chinese,108 Food Dried Hot Pot,117,3.5,0
66T7rXIZvcVg7XicY6QObg,british,Oscar's Place,184,4.5,0
b8a-8u_A51v2IzyjLVsx6w,mexican,Del Frisco's Double Eagle Steakhouse,2738,4.5,0
_A9wLSvvbGNt_IcBaO9nCA,japanese,Yakitori 39,156,4.0,0
SyvC0s3y0ZrtnLbwnvw7tw,chinese,Tim Ho Wan,1457,3.5,1
rJeh77RIvtmISisvVoy6TA,chinese,Northern Tiger,132,3.0,0
sFxmE2Mq932n6CiXT7Z8ow,american,5th & Mad,196,3.5,0
RyEd54MOTc5OcYtOiDt11g,mexican,Iguana Restaurant & Dance Lounge,785,3.0,0
U0EJ4URMoFHJEzAkMp4WWQ,chinese,Ollie's To Go,139,2.5,0
UkhDjycM5q0ZFKQ2yQ-MDg,british,The Weir,61,4.0,0
gcEMZjjqy5Ucnv_5Pv-q1g,chinese,Tasty Hand Pulled Noodles II,228,4.0,0
je92kXXWjANmiN-dfwNapg,japanese,Sushi Dojo NYC,395,4.0,0
I4FWrwXDC91lsfQLXYSeXA,thailand,Malii,211,4.5,0
3RzOtG3BmPaZy7NtlbGfsg,british,The Crosby Bar,140,3.5,0
ntQ7O1YPMIOrQkynhXRBVg,italian,Manducatis,127,4.0,0
d15lwNLOlLSeaAYqPadntw,italian,Sam's Place,219,4.0,0
FRp1NwIyp6tkDU986cJkXQ,italian,Piccola Cucina Estiatorio,49,4.0,0
-OTM1Pfqk0HMql7PdfESzg,chinese,Delicious Inc. Chinese Restaurant,7,2.5,0
rN347NNwQ0hDSlbedzI9BQ,japanese,Kai Sushi Asian Fusion,213,4.0,0
eVDV1ALwvre01Xo8v6BCoQ,chinese,La Salle Dumpling Room,138,4.0,0
wqYHhMnpdfUVGL5JI3Wi_A,japanese,Ivan Ramen,1137,3.5,0
Yilk_Ucz4L6w9EmvAS2gHg,mexican,Taqueria Coatzingo,400,4.0,0
wtmPjQuCKeFuMdcR5SKEAQ,chinese,Ocean Restaurant,18,2.5,0
OmgYgPGvf0a8Gz_jWEpLFQ,british,"The Standard, High Line",594,3.5,0
Y1dM7kSfq7PoB7NrDQFpdQ,mexican,Picante,284,3.0,0
i34wlziIjT8lHgUN1o0ToQ,british,The Shakespeare,339,4.0,0
6FIzpXy82HBT3KZaiA38-Q,american,Amity Hall,398,3.5,0
IrlANmmvYynVviRwvOqNxg,british,The Bailey Pub & Brasserie,173,3.5,0
difsr3Yw5VVY0FyIu6Un4g,mexican,The Garret Nolita,6,3.0,0
R9XDds0a1_jip3glIdlQsg,british,The District,325,3.0,0
Lw044EfH1h3XhUhri3ExfA,american,BLACKBARN,508,4.0,0
ECj6_ovNLQ3wbTxIDOmfwQ,mexican,Taco Playa,21,4.0,0
cqj7o7uZ_jboXL0BqO4YMg,japanese,Glaze Teriyaki,294,3.5,0
izPtlTgNT9WnibeRrXmvsQ,american,Hill and Bay,295,3.5,0
iPc-zPgcpgeSo76xl5Jbpw,mexican,The Maze,366,4.0,0
G9SWgxH65OBQaJaE8dHkbw,japanese,Zest Ramen,164,4.5,0
4sC7DjOqRsrvt62ePpdQrQ,american,My Friend Duke,26,5.0,0
XkL6fOBtaIqVCMXVCY9row,chinese,H K Wonton Garden,715,3.5,1
ipv4lBvbfVzCnSahqrJckQ,chinese,Little Pepper,281,4.0,0
4Eziz-iTjfj_pgxTo-StrQ,japanese,Bamboo Sushi,111,3.0,0
UmFhqdkv1cgUifxSP5KN9Q,mexican,El Mole Poblano,8,4.5,0
iUOijKvgnv_4Iu758CqlOg,mexican,Hotel Tortuga,476,3.5,0
EzKvmyYk-7xQZ47Me-NDwg,mexican,Taco Today,76,3.0,0
VaDcSFv8Ir6lZely4BhPOw,japanese,Shinshi Ramen,215,4.5,0
WpfuHkTsiRN2EerQ8ZaG4g,chinese,Saigon Cafe,318,4.0,0
ZOa13veZkzGjA-x3kMfOmA,american,4 Charles Prime Rib,190,4.5,0
Ece_DRuD1yQjRPJBAebRpw,chinese,Kung Fu Little Steamed Buns Ramen,271,3.0,0
gTCqX_Xw087KP608dZTfjw,american,The Chelsea Bell,94,3.5,0
e8EW89rpbE1G2Ev41yypTg,japanese,Yakitori Tora,103,4.0,0
9pgUx3dpxlT8WBuX1gFNbg,mexican,Tacos El Torito Versatile,10,4.0,0
hmx8vUMYJPTbfgN8c7A5LA,mexican,El Aguila Dorada Restaurant,286,4.0,0
u5OQZVjtc47ziMWgcV4hkQ,british,Franklin Park,479,3.5,0
d5ya04K-2A_hI3Xzqe1HeA,italian,Caffe Buon Gusto,381,4.0,0
DiNkdAL8ns1v3S3WfUGVwA,chinese,Green Garden,38,3.5,0
SMImQM_JfZkIZwflTgOAoQ,chinese,Yi Ji Shi Mo Noodle Corp,5,4.5,0
C447CZbc3wFT9bFo-lspKA,british,Vander Bar,81,3.0,0
31K2IfTO2iQkgJ5hSY-Gbg,chinese,Bang Chengdu Street Kitchen,162,4.0,0
wejLjvNQxkVfV4OGgMXgog,american,Knickerbocker Bar & Grill,290,4.0,0
XDboe1zVxSRRMgHObYULSA,chinese,Hong Kong Street Cart At Broadway Bites,1,4.0,0
NmWRyxPPk9Up5jZIWQT7jQ,japanese,Shochu & Tapas - Aya,73,3.5,0
0moBSyrTezcT3uePV74nug,american,Westville Hell's Kitchen,9,4.5,0
7dhXkHB_Eg1UJ7Yf9wQCjQ,italian,Sofia's of Little Italy,357,3.0,0
jho1TctWYD-IZoWhkxqGLw,japanese,Poké Fun,104,4.5,0
QxxAKpozNoKaFXtfRovUkw,italian,PJ Charlton,20,3.5,0
0laCKZiHrdM_ZKdhTFbGgg,italian,Sauce & Barrel,295,4.0,0
Ai2mbsb0cYZoMWC3DAAP3Q,mexican,B'klyn Burro,85,3.5,0
JDrfVWUn7teXAkmgurtQZg,japanese,Toribei,15,4.5,0
ipxeCjihDqXTMkuPe-CQ4A,thailand,Arunee Thai,285,4.0,0
laiRlkG_gfzPqLPK4gQy1g,mexican,Fresco Tortillas,2,2.5,0
xMUZfoyzyJoTfZxrEZus4Q,american,Mom's Kitchen & Bar,467,4.0,0
73ORfmj4Et2DVWtroer50g,japanese,Hane Sushi,290,3.5,0
W9jvfWo198fX_kmYptnh1g,mexican,Lighthouse Outpost,23,4.5,0
DtkyPDGAodq5bAesiFa-JQ,chinese,Amaze 58 Asian Fusion,91,3.5,0
_PBFirmOkXNe2jqJl4Jm4A,british,Tropical 128,177,3.5,0
JI_teX5hC2rvHRbAo9JRTw,american,Quality Eats,386,4.0,0
MT_a_Tg3ENdxqZFQyJocgQ,italian,Joanne Trattoria,436,3.5,0
1-o-uoVSaeUcorTYmHc6bw,chinese,Hong Kong Food Town,23,3.5,0
7y7E2wavr-HBwEmq2snMLw,american,Saxon + Parole,728,4.0,0
q45SMZfNrF4XZZWzIC4tGw,american,Westville Hudson,478,4.0,0
PyaeHq_UAu6nazGiy0XAnw,thailand,Ginger and Lemongrass,604,4.0,0
sSams4lvONlOHQtI7lv9tg,british,The Sackett,131,4.0,0
yc4vsT-Q4Ej1_9hr94DxkQ,italian,Sotto 13,813,4.0,0
_ArDQIKj5qHgmwNnnIaIIg,thailand,I Am Thai Restaurant,260,4.0,0
LT0yyLNM84EiJj9DL0rfHA,american,Hui Restaurant & Bar,71,4.0,0
ptWTdgSzSpH-0LD24QIH-w,japanese,Wild Ink,17,3.5,0
m-bEhZKBos1VZabVTg5CKg,american,Philip Marie,634,3.5,0
ONUgIihg-ROELPgKiWfs7A,mexican,Bushwick Taco Company,94,4.0,0
D3LtTiVtIPOcUT_bjxztRA,japanese,Teppan Bar & Grill,506,4.0,0
ikVDSp8YhAYuy0Lua1hpDA,chinese,Great Wall,12,4.0,0
fOhgitD0K_uetj9GbedonA,american,Linen Hall,162,4.0,0
MM5P9cKlzovYLcf5qf2SwQ,japanese,1 or 8,389,4.0,0
OWv-LobTHp8MWWZBT2mtIg,thailand,Lamoon's Thai Restaurant,71,4.5,0
GMICEb3dqMcVftIHzh1DiQ,chinese,minigrow,89,4.0,0
0OAPpMmAuxbZIuTpX6Ww3g,american,Blackbarn Cafe | Bar,49,4.0,0
3ESlPTtjsEsyI5jhJFvBbw,british,The Porterhouse Brewing Company,102,4.0,0
60sLpAHHl-IvANGTRzfCow,mexican,Tacos Grand Central,17,4.0,0
Hlqadgkg87_ZJf2otxTNww,chinese,Jin Mei Dumpling House 津美锅贴,55,3.5,0
QpkKEFHK5dz8XT-osEXgJw,american,The Grey Dog,1022,4.0,0
q3DA0poiO5h1DPu0Rfhygg,chinese,Fushia Restaurant,56,3.5,0
MHYj7JzC_qqlQ62T_OwD-g,chinese,Lucky Pickle Dumpling,129,3.5,0
NXjCypQNl7tBrdR3gkFqdg,mexican,Lupita's Restaurant,109,4.0,0
-EqTI_ssZs0iNM39KjzlQA,chinese,River House Chinese Cuisine,72,4.0,0
o5EIqc4LekAoeLHiYjzLqQ,japanese,Bar Goto,198,4.5,0
26emJlm1YMFyOCezfgVk4g,italian,Da Raffaele,142,4.5,0
l3USyZNhkkTsG-6-rHvsew,american,Wine:34,64,4.5,0
SR4CuXDy20vM25gNb8FdFQ,japanese,Matsuyama,12,4.5,0
eTMAPcnwaVJgaaYZtWlpjg,american,The Athenian,29,4.5,0
6oQ8eDd5PCf5Jr17RflH_g,british,Banter Irish Bar and Kitchen,643,4.0,0
wfhMIiMh2A2psCGONOVSlg,chinese,Han Dynasty,1109,4.0,1
zyG1GIU3KnIZ3bOVGgJXlA,chinese,Uncle Luoyang,108,3.5,0
L3REPLCvQpMapYPd_fkS-A,mexican,Los Mariscos,468,4.5,0
9BzRiWO6PSdR-l3dzCm3VA,mexican,Buceo 95,408,4.0,0
oy_FqW6XO8S06pg6nHbhog,japanese,Ramen Hood,128,4.5,0
kIC6kmSaYSJqrY_QTvp-Bw,american,Lansdowne Road,426,4.0,0
dK70MHc0KL6lXIyNJOAt9w,american,Turntable Coffee & Music,23,4.5,0
LbhYkhIOG5Vq-q9PbLcNnA,american,Onieals,322,4.0,0
X_2RR5F7Bq3jos28dQuvlg,british,Ward III,440,4.0,0
dvRKiQbscruyTLaAL7q3PA,american,Row House,307,3.5,0
paogBWxBRdyByOGAkln8Lw,mexican,New Taco Express,55,3.0,0
0dFmV60ALH5_gvyYka6yUQ,american,Gramercy Kitchen,46,3.5,0
UBqLK5kg0kT72CIaBYa5Zg,mexican,Patron Mexican Grill,397,3.0,0
WVps4Rw-FHgEUdwtH02t3w,chinese,Chung Lan Gardens,5,3.5,0
jvx3UEV66_Q2x5GnNHGmBQ,american,Dig Inn,151,4.0,0
eyjeP9CJZ_gYgeJFP_vtpQ,japanese,Karasu,79,4.0,0
objNX6cuj1JyUijFjw21Qw,british,The Drunken Munkey - West Village,105,4.5,0
juULANORQ2onWkEvSMjlaw,mexican,Al Horno Lean Mexican Kitchen,112,3.5,0
SNNDz7nTCL1lf9yEY5DaBA,mexican,Margarita Bar NYC,18,3.5,0
9iC39Z1YjZKbrrCANgzBXg,italian,Sergimmo Salumeria,641,4.0,0
4W26jwklGZblk6ZEyedyIQ,chinese,Lee Chung Cafe,16,3.5,0
D-gd1Gb_Nmc2MN6G0KANMg,thailand,San Aroy Thai Kitchen,75,4.0,0
eby9pE6FzmwjoYRVzDpzew,italian,Sette Mezzo,59,4.0,0
_PWUuHHqyfJBrTROPR72Fw,mexican,The Taco Shop,317,4.0,0
dlPGWZdnYiOuwuS9u_CbGA,mexican,Terrific Wings Tacos And Things,27,3.5,0
AtUxlW7ltZb73ZXMwpkY_g,japanese,Sashimi Ramen Express,260,4.5,0
-_kj-IG6iUO_NWp2bIyNeg,japanese,Nagomi,99,3.0,0
OPSCHpuBSthP7UwnMm0GSA,thailand,Spice,159,3.5,0
ZsCoRBQeHfdxi9qLlfH4dg,mexican,Tlaquepaque Restaurant,105,4.5,0
qd9_gxrmskbOT6OLN9sShA,thailand,Dock Asian Eatery,41,4.5,0
GticI2JB8Iw2ktRfLv6aRQ,american,Momofuku Ko,266,4.5,0
yBIxpidB7TzMRZogAucvfg,japanese,Happy Kitchen,90,3.5,0
DpOhfKF92bZPqN9NPreTEg,mexican,Cocina Chente,98,4.0,0
WaUuOzaY7WnmBer2nTLPUQ,american,Mace,153,4.5,0
NmJ2xtfZrscfWB_a5wEbXQ,chinese,Home's Kitchen Chinese Restaurant,178,3.5,0
yVI01P3ApyLlkqtOfgki7A,chinese,Bei Jing Chinese Foods,18,3.5,0
PU57uvvFmUIV4vbBCyVCOg,american,Bluestone Lane,145,4.0,0
siAb_uf13RIYW52O-auTpQ,thailand,Born Thai,303,3.5,0
yDKChr-KX1Q1TbxUjaQJ_g,british,The Spotted Dog,100,4.0,0
DU_DMCalguwdsnmLOJX3mg,british,La Cigogne,329,4.0,0
iK2jJQA72XRjf4nUD3cAnA,mexican,Tortilleria Mexicana Los Hermanos,674,4.0,0
EIpQKo3NhAsYAZIWqxuDFQ,mexican,Taqueria Restaurant Oaxaca,41,3.5,0
YL1LxYufuwX5sq4RwW-2Gw,british,"Floyd, NY",203,4.0,0
CygcAgexrpJGY8iWp7QqnA,italian,Antonucci Cafe,126,4.0,0
tYRWu_EDQGsIyhSaaYi7VQ,thailand,Saigon Market,828,3.5,0
bbSVzQG_vBlc7uKOT-IATQ,mexican,Dos Toros Taqueria,20,3.5,0
I-B1Xbq6vIGRkdKVaQ8Uew,mexican,Toro NYC,461,3.5,0
ZZxYVgodx2TxbYwh-0YU1w,mexican,Taqueria Tlaxcalli,531,4.5,0
dskDbpvA0hI_7RjtoL6IKA,japanese,SUGARFISH by sushi nozawa,20,4.0,0
dtk1Cstz5MHr-B1AOM_nXA,japanese,Gyu-Kaku Japanese BBQ,1099,4.0,0
b03GEE_pYlLCdD6yShZKqw,chinese,New Chinatown Restaurant of New York,12,4.0,0
53lgp8fFEuK3Yo7yeXc89A,chinese,Tim Ho Wan,174,3.5,0
aSprnLY-6GkMk1cuv0TMeA,italian,Al Di La Trattoria,839,4.0,0
_byoUiZdZvS1QE_Szbvu0w,japanese,Wasabi Point,54,4.0,0
EuoHL-sfKlSoLdeYDJZgUA,american,Deacon Brodie's Tavern,70,4.0,0
m86CNmYThtzzWB3nPnrhbg,american,Emily - West Village,429,4.0,0
5cWiDSoiaOUjBLSTKxRkNg,british,The Soccer Republic,52,4.0,0
9VyMJICKGbC7Y5Ssq-Xk7w,thailand,The Sabieng Thai,79,4.0,0
npiIhpcWePbVT3JYEcy3zg,thailand,Wayan,40,4.5,0
E2mNgb479B3BCfwi2G_KdQ,american,Flat Top,415,4.0,0
EhrSNWi4iOhvNqhtsfDyiQ,chinese,Unicorn Restaurant,2,4.0,0
PDP02g7Ix2zSLWQaBTsjBQ,thailand,10 Jin's Empire Asian Cuisine,25,2.0,0
ue-iu3tMiHAv7JR0YuhOww,mexican,Hell's Kitchen,366,4.0,0
gz4jQDLdzGP1RdL0moEqww,mexican,Viva Margarita,57,4.0,0
-zZXaitTEIWFgGa21y0nbQ,mexican,El Cacto,38,4.0,0
NRJq2BNcbjqAyxUB_bw7gw,japanese,Momoya,554,4.0,0
q2VwOuFDRJyIUfUFy8HQzg,american,Suspenders Restaurant & Bar,224,4.0,0
H08vCdbcP3oy0cBEKqM5KQ,mexican,El Rey del Sabor,70,4.0,0
Y6FMtiM2Q3CwcuxI0E4USQ,mexican,Blue Agave,204,4.0,0
mYQMjrtHp8vsEKKNsRz1XA,italian,Union Pizza Works,221,4.0,0
7KO4zcBtc2-2M5kJLfl0kw,mexican,Jolie Cantina,380,4.0,0
EuRT4si-_ZZq3in3kmqgOA,american,Hudson Bar Room,15,4.0,0
4EGq0GMAJwGIrfhVg4PxVw,mexican,Swick 2,32,4.0,0
wpye6v-2fIx7Z2Sz12XubA,american,Barawine,305,3.5,0
FpgzHQMSNTTjagrKXxOw5A,italian,San Matteo Pizzeria e Cucina,228,3.5,0
N4q6Y9cpvUbJ3O5rydrSbQ,american,Shorty's,649,4.0,0
Ms1p17KsYteDlkvHnllC2g,american,Soba Totto,831,4.0,0
15R8rx9SHKNVYBwgAuTyGA,japanese,Sushi Ginza Onodera,144,4.5,0
h8vOeyK0ubtWS75B1McYxQ,japanese,A Canaan,167,3.0,0
Gc7OVEIs4HodL4hw9U3C3w,american,Copinette,58,4.0,0
ZGKdgFAGOL6NOPXPrBkhzA,thailand,Myrtle Thai,152,3.5,0
kLvz8Erjz296xNC4huUxfQ,thailand,Thai Express,13,4.0,0
klVfGJTnunYSSGuTv0XA-Q,italian,The Original Little Italy,160,3.5,0
3eBV6HwWcdHzJW3sUH-2hw,japanese,ICHIRAN - Times Square,4,4.0,0
rehmlZmUNL2AthW-VTXJJQ,thailand,Tasty Thai,30,4.0,0
M1YYZ9cTVuMXLji_XF6rzg,mexican,Dos Caminos,1105,3.5,0
ApzxIf8AYh3MEgvF63Zuvw,mexican,Cantina 48,1,5.0,0
Mhu-5t9bi1V0tUgf-LgE3g,british,Haven Rooftop,638,3.0,0
n-szxTmEg8UWhiadbvz_Ug,italian,Russo Mozzarella & Pasta,88,4.5,0
6S3dRxa8n9L-OzZ-5h-q4Q,japanese,Oki Poké & Ramen,47,4.0,0
QIsFsiOP3H_NkgeWST7GPA,mexican,Maizal Restaurant & Tequila Bar,280,4.0,0
vWEKZVPIYFewfqCOkkvVIQ,chinese,Lin's Garden,39,4.0,0
c4PIUs7uwg9lA4ObzJ4V5Q,italian,Barosa,310,3.5,0
weCOWpBaTreowCDFuBznqw,british,Manhattan Cricket Club,116,4.0,0
Av0BsdlotLFoEar5u1rDzg,mexican,Gueros,566,4.0,0
xIi-TO8iDQCy1ZSHe11_Zw,mexican,El Paso Taqueria,211,3.0,0
7e6fLPB03_xon1vnIQ6gJg,japanese,JP Street,123,3.5,0
bNPYPLuCjnRvRuL56otJiw,mexican,Don Tequila Urban Cantina,209,4.0,0
3LNcgFUGdwJil-KDQPZmdQ,british,The Spotted Pig,2878,3.5,0
8p1HTzXEcC3TCbLz59xMng,mexican,La Diagonal,154,4.0,0
X-k2vFTvRpVWU-VSRI84ew,american,American Hall,35,4.0,0
m6sYBuozGY1JhnHlBf1Bzg,japanese,BondSt,914,4.0,0
FST41XVNfiBgJHkutII-3w,american,American Retro,201,4.0,0
9c8M-3W7vuP4idvgi2LXSw,thailand,Fulton Thai,100,3.0,0
TWI3efEcCVsTErKFWz4Zqg,chinese,Nom Wah Nolita,141,3.5,0
F-QQCnbsw48dfx4qVf-WoQ,american,Monk Mcginn's,50,4.5,0
us2cegdaGlJRLbSLZsu54w,japanese,Charlie's Place,111,4.0,0
VQlkJhxHoLs_wQpXr8BQuw,american,Playboy Club NYC,38,4.0,0
A0md41L-3S4CuHPqDWJWUw,mexican,Mr Taco,29,4.5,0
3K7Kc82bhU6-qjAjsBs3Fw,chinese,Lao Bei Fang Dumpling House,543,4.0,1
7ShtxVe1ecYSjbKysm0T_A,japanese,Narita Japanese Cuisine,235,3.0,0
QObHX0yR6zd0WfksRDbJTA,italian,Becco,2658,3.5,0
L3ekOOsyK_HfFrf5MzQA_w,mexican,Taqueria Diana,44,3.0,0
oU8KphUV693RG-QnYIOzlA,italian,Ravioli Fair,1,5.0,0
kZQSQWuxSxrtR4r8TQC50w,chinese,Chen Wong Restaurant,28,2.0,0
iBm8YTqNwrddsxWdqLPK-A,mexican,Caracas Arepa Bar,2513,4.0,0
teAop2XPjQlhDgjgxMLL0w,mexican,Greek Shack,10,5.0,0
lv0qUfiaHPXKO8lfYu6R4g,chinese,Uncle Luoyang,34,3.5,0
MPblH3J1kpbNGL4C4U7RAQ,italian,IL Carino Restaurant,46,4.0,0
x9Fq3Zty6d9JQ2ok00YXVA,thailand,Talde,708,3.5,0
DZaN3bNWfwcm__sNw5bvDg,mexican,Daniel,1506,4.5,0
UwZtUMsxS-mwWpeZnrO49g,mexican,Chinantla,106,4.0,0
NTwOc9yQ1xl5deeVzZqxfw,american,Tavern29,845,4.0,0
_MjMpJ6fVQZbbTOZf8T2XA,british,Lovers of Today,237,4.0,0
o1lSerEqXv74L7n3OghwVQ,british,The Hop Shop Brooklyn,45,4.5,0
R3zLNeyNbmPJ09URzXgGfA,italian,Delizia 73,251,3.5,0
XKDHsS8PevoEdFLNtt05FA,japanese,Shuya Cafe de Ramen,228,4.5,0
MA3t_z0VwzTbPTq9O3mbyg,british,Dutch Kills Centraal,293,3.5,0
Ve_iFpnhL8zN789ZL2jnxQ,thailand,UThai,130,4.0,0
vvev861zA81pk7GluKMddw,mexican,Tacos Al Suadero,23,4.0,0
VREXC353INWXdSyTYvt8Lg,mexican,Oaxaca Taqueria,155,3.5,0
0mgZtqEd71MVPjGkQj8sow,thailand,Moo Thai Food,23,4.0,0
3ESDUFulPVoMJdsqPQGm0A,chinese,Golden City Chinese Restaurant,80,3.5,0
kYJbGSjyXocbRrgMV-zExg,chinese,Six Happiness,117,3.0,0
RUnj4RTVOSbbHE5zyguhrg,chinese,No 1 Flower Drum House,73,3.5,0
9zLUJSScvExs91YizSTLRQ,mexican,Moe's Southwest Grill,114,3.5,0
QUTSHrHw3qRZjf749VM1Yg,italian,Serafina Osteria,117,3.5,0
q_UIu1o9chUXMCLU-jTPxg,thailand,Honey's Thai Pavilion,227,3.5,0
PBUIaPtgnhmdHE3KHglK-g,chinese,Jean-Georges,1815,4.5,1
JLpEKUYAtzBRQwsUL3RPIA,italian,Il Corso,301,4.0,0
fHMJAA4zGq2XuuIB_EGUjw,mexican,Sabor a Mexico,1,5.0,0
Z-KV06jQbPovawp9dJD3vA,japanese,Fukusuke,53,4.0,0
eVk4F9ixl89zyUHJ1G2Aiw,italian,Luzzos La Pizza Napoletana,1011,4.0,0
NZb6ILmE0p4gQ5harzrAvA,chinese,DaDong New York,502,3.0,0
J0toV5NSvtQ0gmfZtswTdw,american,The Hard Swallow,42,4.5,0
8YqJPqaBxxT5thi8MtImRw,american,Holy Schnitzel,9,3.0,0
j0tkph2po_37gtZ1ufxiow,chinese,Golden House,82,2.5,0
mKmKId5enFqX7Tt8A6xgvQ,british,Berg'n,324,3.5,0
lA6IvTF7J8fNC5puhyS3PA,italian,Bellini Italian Restaurant,239,3.5,0
PiOv4vMRLaJJoqt_Eyebvw,thailand,Udom Thai Restaurant,304,3.0,0
bkIMbvXOcztDVz8bpyhMzQ,american,The Dead Poet,408,4.0,0
iaO4XudTeTKb6FiKMEkpaQ,british,MEAL,276,4.0,0
